extractseqno	prod	source-desc-name	attributegrp	descrip1	descrip2	descrip3	lookupnm	user24	rowpointer
521	GIL 185/CB/M	CAROLINA BLUE PULLOVER H OODIE		CAROLINA BLUE PULLOVER H	OODIE		698179		911a2a90-25b0-cf93-e814-49a5f82f803a
522	GIL 185/CB/XL	CAROLINA BLUE PULLOVER H OODIE		CAROLINA BLUE PULLOVER H	OODIE		698181		911a2a90-25b0-cf93-e814-49a5e8549d3a
523	GIL 185/CH/L	CHARCOAL PULLOVER HOODIE		CHARCOAL PULLOVER HOODIE			698193		911a2a90-25b0-cf93-e814-49a5a010bb3a
524	GIL 185/DH/2X	DARK HEATHER PULLOVER HO ODIE		DARK HEATHER PULLOVER HO	ODIE		698204		911a2a90-25b0-cf93-e814-49a5b858d83a
525	GIL 185/DH/L	DARK HEATHER PULLOVER		DARK HEATHER PULLOVER			676109		911a2a90-25b0-cf93-e814-49a50849f73a
526	GIL 185/DH/XL	DARK HEATHER PULLOVER HO ODIE		DARK HEATHER PULLOVER HO	ODIE		698202		911a2a90-25b0-cf93-e814-49a5682d123b
527	GIL 185/FG/2XL	FOREST GREEN PULLOVER HO ODIES		FOREST GREEN PULLOVER HO	ODIES		746610		911a2a90-25b0-cf93-e814-49a518772c3b
528	GIL 185/FG/3X	FOREST GREEN PULLOVER HO ODIES		FOREST GREEN PULLOVER HO	ODIES		746611		911a2a90-25b0-cf93-e814-49a500c0463b
529	GIL 185/FG/L	FOREST GREEN PULLOVER HO ODIE		FOREST GREEN PULLOVER HO	ODIE		698195		911a2a90-25b0-cf93-e814-49a5f0ab603b
530	GIL 185/FG/XL	FOREST GREEN PULLOVER HO ODIE		FOREST GREEN PULLOVER HO	ODIE		698196		911a2a90-25b0-cf93-e814-49a530c57a3b
531	GIL 185/HL/L	HELICONIA PULLOVER HOODI E		HELICONIA PULLOVER HOODI	E		698198		911a2a90-25b0-cf93-e814-49a558e2943b
532	GIL 185/HL/XL	HELICONIA PULLOVER HOODI E		HELICONIA PULLOVER HOODI	E		698200		911a2a90-25b0-cf93-e814-49a5082caf3b
533	GIL 185/LP/M	LIGHT PINK PULLOVER HOOD IE		LIGHT PINK PULLOVER HOOD	IE		698184		911a2a90-25b0-cf93-e814-49a5f048c83b
534	GIL 185/NV/2X	NAVY PULLOVER HOODIES		NAVY PULLOVER HOODIES			485458		911a2a90-25b0-cf93-e814-49a578e0e43b
535	GIL 185/NV/L	NAVY HOODIE		NAVY HOODIE			163084		911a2a90-25b0-cf93-e814-49a5f81efe3b
536	GIL 185/NV/M	NAVY HOODIE		NAVY HOODIE			163082		911a2a90-25b0-cf93-e814-49a5a8d41f3c
537	GIL 185/NV/S	NAVY HOODIE		NAVY HOODIE			163079		911a2a90-25b0-cf93-e814-49a5909c423c
538	GIL 185/NV/XL	NAVY HOODIE		NAVY HOODIE			163085		911a2a90-25b0-cf93-e814-49a550c4643c
539	GIL 185/PU/M	PURPLE PULLOVER HOODIE		PURPLE PULLOVER HOODIE			698189		911a2a90-25b0-cf93-e814-49a5e019893c
540	GIL 185/RD/XL	RED PULLOVER HOODIE		RED PULLOVER HOODIE			717730		911a2a90-25b0-cf93-e814-49a5785ca93c
541	GIL 185/SD/L	SAND PULLOVER HOODIE		SAND PULLOVER HOODIE			698194		911a2a90-25b0-cf93-e814-49a5e094cc3c
542	GIL 185/SFGR/2X	SAFETY GREEN HOODIE		SAFETY GREEN HOODIE			155815		911a2a90-25b0-cf93-e814-49a500adee3c
543	GIL 185/SFGR/3X	SAFETY GREEN HOODIE		SAFETY GREEN HOODIE			155152		911a2a90-25b0-cf93-e814-49a530a70f3d
544	GIL 185/SFGR/L	SAFETY GREEN HOODIE		SAFETY GREEN HOODIE			155149		911a2a90-25b0-cf93-e814-49a5781f2c3d
545	GIL 185/SFGR/XL	SAFETY GREEN HOODIE		SAFETY GREEN HOODIE			155150		911a2a90-25b0-cf93-e814-49a518f24a3d
546	GIL 185/SFOR/2X	SAFETY ORANGE HOODIE		SAFETY ORANGE HOODIE			155164		911a2a90-25b0-cf93-e814-49a5e03f6c3d
547	GIL 185/SFOR/3X	SAFETY ORANGE HOODIE		SAFETY ORANGE HOODIE			155165		911a2a90-25b0-cf93-e814-49a580b58d3d
548	GIL 185/SFOR/L	SAFETY ORANGE HOODIE		SAFETY ORANGE HOODIE			155153		911a2a90-25b0-cf93-e814-49a5b8b0af3d
549	GIL 185/SFOR/XL	SAFETY ORANGE HOODIE		SAFETY ORANGE HOODIE			155162		911a2a90-25b0-cf93-e814-49a50011d03d
550	GIL 185/SFPK/L	SAFETY PINK PULLOVER HOO DIE		SAFETY PINK PULLOVER HOO	DIE		698187		911a2a90-25b0-cf93-e814-49a52074f23d
551	GIL 185/SFPK/M	SAFETY PINK PULLOVER HOO DIE		SAFETY PINK PULLOVER HOO	DIE		698186		911a2a90-25b0-cf93-e814-49a560b90d3e
552	GIL 185/SFPK/XL	SAFETY PINK PULLOVER HOO DIES		SAFETY PINK PULLOVER HOO	DIES		698188		911a2a90-25b0-cf93-e814-49a5383f283e
553	GIL 185/SG/2X	SPORT GREY HOODIE		SPORT GREY HOODIE			163078		911a2a90-25b0-cf93-e814-49a5a8b4423e
554	GIL 185/SG/L	SPORT GREY HOODIE		SPORT GREY HOODIE			163077		911a2a90-25b0-cf93-e814-49a518d35e3e
555	GIL 185/SG/M	SPORT GREY HOODIE		SPORT GREY HOODIE			163076		911a2a90-25b0-cf93-e814-49a5c8dd763e
556	GIL 185/SG/XL	SPORT GREY HOODIE		SPORT GREY HOODIE			163067		911a2a90-25b0-cf93-e814-49a52025913e
557	GIL 185/SPK/M	SAFETY PINK PULLOVER HOO DIE		SAFETY PINK PULLOVER HOO	DIE		698185		911a2a90-25b0-cf93-e814-49a5a02bab3e
558	GIL 18500/ACR/2X	ANTIQUE CHERRY RED HOODI E		ANTIQUE CHERRY RED HOODI	E		118071		911a2a90-25b0-cf93-e814-49a568b5c23e
559	GIL 18500/ACR/3X	ANTIQUE CHERRY RED HOODI E		ANTIQUE CHERRY RED HOODI	E		118074		911a2a90-25b0-cf93-e814-49a5c892da3e
560	GIL 18500/ACR/4X	ANTIQUE CHERRY RED HOODI E		ANTIQUE CHERRY RED HOODI	E		419287		911a2a90-25b0-cf93-e814-49a52864f43e
561	GIL 18500/ACR/L	ANTIQUE CHERRY RED HOODI E		ANTIQUE CHERRY RED HOODI	E		118091		911a2a90-25b0-cf93-e814-49a5702c0c3f
562	GIL 18500/ACR/M	ANTIQUE CHERRY RED HOODI E		ANTIQUE CHERRY RED HOODI	E		118090		911a2a90-25b0-cf93-e814-49a5203d233f
563	GIL 18500/ACR/S	ANTIQUE CHERRY RED HOODI E		ANTIQUE CHERRY RED HOODI	E		399951		911a2a90-25b0-cf93-e814-49a5988d3c3f
564	GIL 18500/ACR/XL	ANTIQUE CHERRY RED HOODI E		ANTIQUE CHERRY RED HOODI	E		118093		911a2a90-25b0-cf93-e814-49a5d8f1563f
565	GIL 18500/ANS/2X	ANTIQUE SAPPHIRE HOODIE		ANTIQUE SAPPHIRE HOODIE			829828		911a2a90-25b0-cf93-e814-49a5a80c713f
566	GIL 18500/ANS/3X	ANTIQUE SAPPHIRE HOODIE		ANTIQUE SAPPHIRE HOODIE			561002		911a2a90-25b0-cf93-e814-49a5e8128a3f
567	GIL 18500/ANS/L	ANTIQUE SAPPHIRE HOODIE		ANTIQUE SAPPHIRE HOODIE			829886		911a2a90-25b0-cf93-e814-49a5f84ca43f
568	GIL 18500/ANS/M	ANTIQUE SAPPHIRE HOODIE		ANTIQUE SAPPHIRE HOODIE			829882		911a2a90-25b0-cf93-e814-49a588acbe3f
569	GIL 18500/ANS/S	ANTIQUE SAPPHIRE HOODIE		ANTIQUE SAPPHIRE HOODIE			918048		911a2a90-25b0-cf93-e814-49a5d030d93f
570	GIL 18500/ANS/XL	ANTIQUE SAPPHIRE HOODIE		ANTIQUE SAPPHIRE HOODIE			829888		911a2a90-25b0-cf93-e814-49a5c054f23f
571	GIL 18500/AS/2X	ASH HOODIE		ASH HOODIE			966915		911a2a90-25b0-cf93-e814-49a5686b0b40
572	GIL 18500/AS/3X	ASH HOODIE		ASH HOODIE			966916		911a2a90-25b0-cf93-e814-49a598372340
573	GIL 18500/AS/4X	ASH HOODIE		ASH HOODIE			660072		911a2a90-25b0-cf93-e814-49a520c83c40
574	GIL 18500/AS/5X	ASH HOODIE		ASH HOODIE			1031880		911a2a90-25b0-cf93-e814-49a5e87d5540
575	GIL 18500/AS/L	ASH HOODIE		ASH HOODIE			768055		911a2a90-25b0-cf93-e814-49a548d86d40
576	GIL 18500/AS/M	ASH HOODIE		ASH HOODIE			914423		911a2a90-25b0-cf93-e814-49a5c876a940
577	GIL 18500/AS/S	ASH HOODIE		ASH HOODIE			966914		911a2a90-25b0-cf93-e814-49a5a85ac240
578	GIL 18500/AS/XL	ASH HOODIE		ASH HOODIE			768056		911a2a90-25b0-cf93-e814-49a590fada40
579	GIL 18500/AS/XS	ASH HOODIE		ASH HOODIE			837939		911a2a90-25b0-cf93-e814-49a53074f340
580	GIL 18500/ASA/S	ANTIQUE SAPPHIRE HOODIE		ANTIQUE SAPPHIRE HOODIE			383363		911a2a90-25b0-cf93-e814-49a588c70b41
581	GIL 18500/AZ/2X	AZALEA HOODIE		AZALEA HOODIE			372072		911a2a90-25b0-cf93-e814-49a5e8922641
582	GIL 18500/AZ/3X	AZALEA HOODIE		AZALEA HOODIE			372074		911a2a90-25b0-cf93-e814-49a548383f41
583	GIL 18500/AZ/L	AZALEA HOODIE		AZALEA HOODIE			304917		911a2a90-25b0-cf93-e814-49a5a0a45741
584	GIL 18500/AZ/M	AZALEA HOODIE		AZALEA HOODIE			372052		911a2a90-25b0-cf93-e814-49a578b96f41
585	GIL 18500/AZ/S	AZALEA HOODIE		AZALEA HOODIE			372050		911a2a90-25b0-cf93-e814-49a5d8268941
586	GIL 18500/AZ/XL	AZALEA HOODIE		AZALEA HOODIE			274973		911a2a90-25b0-cf93-e814-49a5400ba141
587	GIL 18500/BK/2X	BLACK HOODIE		BLACK HOODIE			548862		911a2a90-25b0-cf93-e814-49a5e8efb941
588	GIL 18500/BK/3X	BLACK HOODIE		BLACK HOODIE			654006		911a2a90-25b0-cf93-e814-49a518b0d341
589	GIL 18500/BK/4X	BLACK HOODIE		BLACK HOODIE			844854		911a2a90-25b0-cf93-e814-49a5c0dfec41
590	GIL 18500/BK/5X	BLACK HOODIE		BLACK HOODIE			657366		911a2a90-25b0-cf93-e814-49a540240542
591	GIL 18500/BK/L	BLACK HOODIE		BLACK HOODIE			272849		911a2a90-25b0-cf93-e814-49a520d61d42
592	GIL 18500/BK/M	BLACK HOODIE		BLACK HOODIE			235116		911a2a90-25b0-cf93-e814-49a5c01d3642
593	GIL 18500/BK/S	BLACK HOODIE		BLACK HOODIE			214952		911a2a90-25b0-cf93-e814-49a5d8324f42
594	GIL 18500/BK/XL	BLACK HOODIE		BLACK HOODIE			202729		911a2a90-25b0-cf93-e814-49a530036842
595	GIL 18500/CB/2X	CAROLINA BLUE HOODIE		CAROLINA BLUE HOODIE			784473		911a2a90-25b0-cf93-e814-49a510c88142
596	GIL 18500/CB/3X	CAROLINA BLUE HOODIE		CAROLINA BLUE HOODIE			793286		911a2a90-25b0-cf93-e814-49a538689b42
597	GIL 18500/CB/4X	CAROLINA BLUE HOODIE		CAROLINA BLUE HOODIE			724233		911a2a90-25b0-cf93-e814-49a5608bb442
598	GIL 18500/CB/L	CAROLINA BLUE HOODIE		CAROLINA BLUE HOODIE			841974		911a2a90-25b0-cf93-e814-49a5e89ecd42
599	GIL 18500/CB/M	CAROLINA BLUE HOODIE		CAROLINA BLUE HOODIE			784470		911a2a90-25b0-cf93-e814-49a5f0d7e642
600	GIL 18500/CB/S	CAROLINA BLUE HOODIE		CAROLINA BLUE HOODIE			940144		911a2a90-25b0-cf93-e814-49a5c07bff42
601	GIL 18500/CB/XL	CAROLINA BLUE HOODIE		CAROLINA BLUE HOODIE			784472		911a2a90-25b0-cf93-e814-49a5280f1843
602	GIL 18500/CD/2X	CARDINAL RED HOODIE		CARDINAL RED HOODIE			829826		911a2a90-25b0-cf93-e814-49a5c86f3043
603	GIL 18500/CD/3X	CARDINAL RED HOODIE		CARDINAL RED HOODIE			372054		911a2a90-25b0-cf93-e814-49a5506a4943
604	GIL 18500/CD/4X	CARDINAL RED HOODIE		CARDINAL RED HOODIE			658273		911a2a90-25b0-cf93-e814-49a510776343
605	GIL 18500/CD/L	CARDINAL RED HOODIE		CARDINAL RED HOODIE			829878		911a2a90-25b0-cf93-e814-49a5c0627c43
606	GIL 18500/CD/M	CARDINAL RED HOODIE		CARDINAL RED HOODIE			829875		911a2a90-25b0-cf93-e814-49a5b09f9543
607	GIL 18500/CD/S	CARDINAL RED HOODIE		CARDINAL RED HOODIE			372039		911a2a90-25b0-cf93-e814-49a5e8d0ae43
608	GIL 18500/CD/XL	CARDINAL RED HOODIE		CARDINAL RED HOODIE			829880		911a2a90-25b0-cf93-e814-49a5c0dfc743
609	GIL 18500/CH/2X	CHARCOAL HOODIE		CHARCOAL HOODIE			823520		911a2a90-25b0-cf93-e814-49a5e014e143
610	GIL 18500/CH/3X	CHARCOAL HOODIE		CHARCOAL HOODIE			836616		911a2a90-25b0-cf93-e814-49a500baf843
611	GIL 18500/CH/4X	CHARCOAL HOODIE		CHARCOAL HOODIE			976030		911a2a90-25b0-cf93-e814-49a5c0f10f44
612	GIL 18500/CH/5X	CHARCOAL HOODIE		CHARCOAL HOODIE			976031		911a2a90-25b0-cf93-e814-49a558002844
613	GIL 18500/CH/L	CHARCOAL HOODIE		CHARCOAL HOODIE			161863		911a2a90-25b0-cf93-e814-49a5f0dc3f44
614	GIL 18500/CH/M	CHARCOAL HOODIE		CHARCOAL HOODIE			740484		911a2a90-25b0-cf93-e814-49a5701b5944
615	GIL 18500/CH/S	CHARCOAL HOODIE		CHARCOAL HOODIE			931836		911a2a90-25b0-cf93-e814-49a550317244
616	GIL 18500/CH/XL	CHARCOAL HOODIE		CHARCOAL HOODIE			493367		911a2a90-25b0-cf93-e814-49a5889a8a44
617	GIL 18500/CHR/2X	CHERRY RED HOODIE		CHERRY RED HOODIE			113858		911a2a90-25b0-cf93-e814-49a5509ba344
618	GIL 18500/CHR/3X	CHERRY RED HOODIE		CHERRY RED HOODIE			113847		911a2a90-25b0-cf93-e814-49a57841bc44
619	GIL 18500/CHR/L	CHERRY RED HOODIE		CHERRY RED HOODIE			113869		911a2a90-25b0-cf93-e814-49a57847d444
620	GIL 18500/CHR/M	CHERRY RED HOODIE		CHERRY RED HOODIE			937288		911a2a90-25b0-cf93-e814-49a510d3ec44
621	GIL 18500/CHR/XL	CHERRY RED HOODIE		CHERRY RED HOODIE			113872		911a2a90-25b0-cf93-e814-49a598820545
622	GIL 18500/DC/2X	DARK CHOCOLATE HOODIE		DARK CHOCOLATE HOODIE			829810		911a2a90-25b0-cf93-e814-49a518121e45
623	GIL 18500/DC/4X	DARK CHOCOLATE HOODIE		DARK CHOCOLATE HOODIE			154208		911a2a90-25b0-cf93-e814-49a5e0633645
624	GIL 18500/DC/L	DARK CHOCOLATE HOODIE		DARK CHOCOLATE HOODIE			466603		911a2a90-25b0-cf93-e814-49a5f8fb4e45
625	GIL 18500/DC/M	DARK CHOCOLATE HOODIE		DARK CHOCOLATE HOODIE			466602		911a2a90-25b0-cf93-e814-49a5e09b6745
626	GIL 18500/DC/XL	DARK CHOCOLATE HOODIE		DARK CHOCOLATE HOODIE			466604		911a2a90-25b0-cf93-e814-49a508298045
627	GIL 18500/DH/2X	DARK HEATHER HOODIE		DARK HEATHER HOODIE			817234		911a2a90-25b0-cf93-e814-49a5c0609a45
628	GIL 18500/DH/3X	DARK HEATHER HOODIE		DARK HEATHER HOODIE			355808		911a2a90-25b0-cf93-e814-49a5e0b4b245
629	GIL 18500/DH/4X	DARK HEATHER HOODIE		DARK HEATHER HOODIE			864507		911a2a90-25b0-cf93-e814-49a5988ecb45
630	GIL 18500/DH/L	DARK HEATHER HOODIE		DARK HEATHER HOODIE			542337		911a2a90-25b0-cf93-e814-49a508ace345
631	GIL 18500/DH/M	DARK HEATHER HOODIE		DARK HEATHER HOODIE			760213		911a2a90-25b0-cf93-e814-49a5c021fc45
632	GIL 18500/DH/S	DARK HEATHER HOODIE		DARK HEATHER HOODIE			103969		911a2a90-25b0-cf93-e814-49a510871446
633	GIL 18500/DH/XL	DARK HEATHER HOODIE		DARK HEATHER HOODIE			760214		911a2a90-25b0-cf93-e814-49a5d0d12c46
634	GIL 18500/FDRO/L	RAN DEEP ROYAL PULLOVER HOODIE		RAN DEEP ROYAL PULLOVER	HOODIE		1122905		911a2a90-25b0-cf93-e814-49a508544546
635	GIL 18500/FG/2X	FOREST GREEN HOODIE		FOREST GREEN HOODIE			784480		911a2a90-25b0-cf93-e814-49a5f00c5e46
636	GIL 18500/FG/3X	FOREST GREEN HOODIE		FOREST GREEN HOODIE			966913		911a2a90-25b0-cf93-e814-49a5e8507746
637	GIL 18500/FG/4X	FOREST GREEN HOODIE		FOREST GREEN HOODIE			279271		911a2a90-25b0-cf93-e814-49a588609046
638	GIL 18500/FG/5X	FOREST GREEN HOODIE		FOREST GREEN HOODIE			437627		911a2a90-25b0-cf93-e814-49a5506eab46
639	GIL 18500/FG/L	FOREST GREEN HOODIE		FOREST GREEN HOODIE			784474		911a2a90-25b0-cf93-e814-49a5b0c2c446
640	GIL 18500/FG/M	FOREST GREEN HOODIE		FOREST GREEN HOODIE			414307		911a2a90-25b0-cf93-e814-49a5a025e046
641	GIL 18500/FG/S	FOREST GREEN HOODIE		FOREST GREEN HOODIE			966907		911a2a90-25b0-cf93-e814-49a5602cfb46
642	GIL 18500/FG/XL	FOREST GREEN HOODIE		FOREST GREEN HOODIE			784479		911a2a90-25b0-cf93-e814-49a5781c1647
643	GIL 18500/GA/2X	GARNET PULLOVER HOODIE		GARNET PULLOVER HOODIE			812100		911a2a90-25b0-cf93-e814-49a5e87e2f47
644	GIL 18500/GA/3X	GARNET PULLOVER HOODIE		GARNET PULLOVER HOODIE			812103		911a2a90-25b0-cf93-e814-49a5d8964a47
645	GIL 18500/GA/4X	GARNET PULLOVER HOODIE		GARNET PULLOVER HOODIE			812104		911a2a90-25b0-cf93-e814-49a5e8d66347
646	GIL 18500/GA/L	GARNET HOODIE		GARNET HOODIE			698191		911a2a90-25b0-cf93-e814-49a500f97e47
647	GIL 18500/GA/M	GARNET PULLOVER HOODIE		GARNET PULLOVER HOODIE			812098		911a2a90-25b0-cf93-e814-49a580ba9747
648	GIL 18500/GA/S	GARNET PULLOVER HOODIE		GARNET PULLOVER HOODIE			812097		911a2a90-25b0-cf93-e814-49a5b016b147
649	GIL 18500/GA/XL	GARNET PULLOVER HOODIE		GARNET PULLOVER HOODIE			812099		911a2a90-25b0-cf93-e814-49a58825ca47
650	GIL 18500/GD/2X	GOLD PULLOVER HOODIE		GOLD PULLOVER HOODIE			950112		911a2a90-25b0-cf93-e814-49a538d9e347
651	GIL 18500/GD/XL	GOLD HOODIE		GOLD HOODIE			185115		911a2a90-25b0-cf93-e814-49a50858fe47
652	GIL 18500/GH/2X	GRAPHITE HEATHER HOODIE		GRAPHITE HEATHER HOODIE			857872		911a2a90-25b0-cf93-e814-49a500a31a48
653	GIL 18500/GH/3X	GRAPHITE HEATHER HOODIE		GRAPHITE HEATHER HOODIE			290031		911a2a90-25b0-cf93-e814-49a5d0694248
654	GIL 18500/GH/4X	GRAPHITE HEATHER HOODIE		GRAPHITE HEATHER HOODIE			785433		911a2a90-25b0-cf93-e814-49a5b0ed6a48
655	GIL 18500/GH/L	GRAPHITE HEATHER HOODIE		GRAPHITE HEATHER HOODIE			857867		911a2a90-25b0-cf93-e814-49a5e0ef9248
656	GIL 18500/GH/M	GRAPHITE HEATHER HOODIE		GRAPHITE HEATHER HOODIE			857865		911a2a90-25b0-cf93-e814-49a528dbb948
657	GIL 18500/GH/S	GRAPHITE HEATHER HOODIE		GRAPHITE HEATHER HOODIE			857877		911a2a90-25b0-cf93-e814-49a5902de148
658	GIL 18500/GH/XL	GRAPHITE HEATHER HOODIE		GRAPHITE HEATHER HOODIE			857868		911a2a90-25b0-cf93-e814-49a5280e0949
659	GIL 18500/HDG/2X	HTHR DARK GREEN PULLOVER HOODI		HTHR DARK GREEN PULLOVER	HOODI		1117289		911a2a90-25b0-cf93-e814-49a520482c49
660	GIL 18500/HDG/3X	HTHR DARK GREEN PULLOVER HOODI		HTHR DARK GREEN PULLOVER	HOODI		1117291		911a2a90-25b0-cf93-e814-49a550d04649
661	GIL 18500/HDG/L	HTHR DARK GREEN PULLOVER HOODIE		HTHR DARK GREEN PULLOVER	HOODIE		1117285		911a2a90-25b0-cf93-e814-49a560f75f49
662	GIL 18500/HDG/M	HTHR DARK GREEN PULLOVER HOODIE		HTHR DARK GREEN PULLOVER	HOODIE		1117284		911a2a90-25b0-cf93-e814-49a578a87849
663	GIL 18500/HDG/S	HTHR DARK GREEN PULLOVER HOODIE		HTHR DARK GREEN PULLOVER	HOODIE		1117281		911a2a90-25b0-cf93-e814-49a520ac9049
664	GIL 18500/HDG/XL	HTHR DARK GREEN PULLOVER HOODI		HTHR DARK GREEN PULLOVER	HOODI		1117287		911a2a90-25b0-cf93-e814-49a5d065a949
665	GIL 18500/HE/3X	HELICONIA HOODIE		HELICONIA HOODIE			725488		911a2a90-25b0-cf93-e814-49a530dfc049
666	GIL 18500/HL/2X	HELICONIA HOODIE		HELICONIA HOODIE			852340		911a2a90-25b0-cf93-e814-49a5a079d949
667	GIL 18500/HL/3X	HELICONIA HOODIE		HELICONIA HOODIE			793294		911a2a90-25b0-cf93-e814-49a5a080f549
668	GIL 18500/HL/4X	HELICONIA HOODIE		HELICONIA HOODIE			283435		911a2a90-25b0-cf93-e814-49a5d8150f4a
669	GIL 18500/HL/L	HELICONIA HOODIE		HELICONIA HOODIE			811362		911a2a90-25b0-cf93-e814-49a5e05b2a4a
670	GIL 18500/HL/M	HELICONIA HOODIE		HELICONIA HOODIE			811361		911a2a90-25b0-cf93-e814-49a580b6434a
671	GIL 18500/HL/S	HELICONIA HOODIE		HELICONIA HOODIE			811359		911a2a90-25b0-cf93-e814-49a5d8cb5d4a
672	GIL 18500/HL/XL	HELICONIA HOODIE		HELICONIA HOODIE			811363		911a2a90-25b0-cf93-e814-49a5806c794a
673	GIL 18500/HSC/2X	HTR SPORT SCARLET RED HO ODIE		HTR SPORT SCARLET RED HO	ODIE		504098		911a2a90-25b0-cf93-e814-49a5106e924a
674	GIL 18500/HSC/L	HTR SPORT SCARLET RED HO ODIE		HTR SPORT SCARLET RED HO	ODIE		504096		911a2a90-25b0-cf93-e814-49a59029ac4a
675	GIL 18500/HSC/M	HTR SPORT SCARLET RED HO ODIE		HTR SPORT SCARLET RED HO	ODIE		504105		911a2a90-25b0-cf93-e814-49a5487ac64a
676	GIL 18500/HSC/S	HTR SPORT SCARLET RED HO ODIE		HTR SPORT SCARLET RED HO	ODIE		504095		911a2a90-25b0-cf93-e814-49a5986fe04a
677	GIL 18500/HSC/XL	HTR SPORT SCARLET RED HO ODIE		HTR SPORT SCARLET RED HO	ODIE		504097		911a2a90-25b0-cf93-e814-49a53028fe4a
678	GIL 18500/HSCR/M	HEATHER SCARLET RED PULL HOODIE		HEATHER SCARLET RED PULL	HOODIE		1026846		9404b9a2-c30a-d89a-d614-39c9288a5dbc
679	GIL 18500/HSG/2X	HTR SPORT DK GREEN HOODI E		HTR SPORT DK GREEN HOODI	E		376062		911a2a90-25b0-cf93-e814-49a5d086274b
680	GIL 18500/HSG/3X	HTR SPORT DK GREEN HOODI E		HTR SPORT DK GREEN HOODI	E		554221		911a2a90-25b0-cf93-e814-49a5a8b74b4b
681	GIL 18500/HSG/L	HTR SPORT DK GREEN HOODI E		HTR SPORT DK GREEN HOODI	E		372291		911a2a90-25b0-cf93-e814-49a560cb6b4b
682	GIL 18500/HSG/M	HTR SPORT DK GREEN HOODI E		HTR SPORT DK GREEN HOODI	E		372289		911a2a90-25b0-cf93-e814-49a578f3854b
683	GIL 18500/HSG/S	HTR SPORT DK GREEN HOODI E		HTR SPORT DK GREEN HOODI	E		376060		911a2a90-25b0-cf93-e814-49a5d0d69f4b
684	GIL 18500/HSG/XL	HTR SPORT DK GREEN HOODI E		HTR SPORT DK GREEN HOODI	E		376061		911a2a90-25b0-cf93-e814-49a5d08cbc4b
685	GIL 18500/HSM/2X	HTH SPORT DARK MAROON HO ODIE		HTH SPORT DARK MAROON HO	ODIE		111502		911a2a90-25b0-cf93-e814-49a560c0d54b
686	GIL 18500/HSM/L	HTH SPORT DK MAROON HOOD IE		HTH SPORT DK MAROON HOOD	IE		120986		911a2a90-25b0-cf93-e814-49a550fdee4b
687	GIL 18500/HSM/M	HTH SPORT DK MAROON HOOD IE		HTH SPORT DK MAROON HOOD	IE		120983		911a2a90-25b0-cf93-e814-49a5c097074c
688	GIL 18500/HSM/S	HTH SPORT DK MAROON HOOD IE		HTH SPORT DK MAROON HOOD	IE		120982		911a2a90-25b0-cf93-e814-49a5a8b4204c
689	GIL 18500/HSM/XL	HTH SPORT DK MAROON HOOD IE		HTH SPORT DK MAROON HOOD	IE		120987		911a2a90-25b0-cf93-e814-49a588733b4c
690	GIL 18500/HSN/2X	HTR SPORT DK NAVY HOODIE		HTR SPORT DK NAVY HOODIE			376057		911a2a90-25b0-cf93-e814-49a5603e574c
691	GIL 18500/HSN/3X	HTR SPORT DK NAVY HOODIE		HTR SPORT DK NAVY HOODIE			660085		911a2a90-25b0-cf93-e814-49a510ff724c
692	GIL 18500/HSN/L	HTR SPORT DK NAVY HOODIE		HTR SPORT DK NAVY HOODIE			376054		911a2a90-25b0-cf93-e814-49a528858e4c
693	GIL 18500/HSN/M	HTR SPORT DK NAVY HOODIE		HTR SPORT DK NAVY HOODIE			376052		911a2a90-25b0-cf93-e814-49a538f7a74c
694	GIL 18500/HSN/S	HTR SPORT DK NAVY HOODIE		HTR SPORT DK NAVY HOODIE			376050		911a2a90-25b0-cf93-e814-49a538adc44c
695	GIL 18500/HSN/XL	HTR SPORT DK NAVY HOODIE		HTR SPORT DK NAVY HOODIE			376056		911a2a90-25b0-cf93-e814-49a5e8a5df4c
696	GIL 18500/HSR/2X	HTR SPORT ROYAL HOODIE		HTR SPORT ROYAL HOODIE			504102		911a2a90-25b0-cf93-e814-49a5587ffa4c
697	GIL 18500/HSR/L	HTR SPORT ROYAL HOODIE		HTR SPORT ROYAL HOODIE			504101		911a2a90-25b0-cf93-e814-49a5a06d144d
698	GIL 18500/HSR/M	HTR SPORT ROYAL HOODIE		HTR SPORT ROYAL HOODIE			504100		911a2a90-25b0-cf93-e814-49a590212f4d
699	GIL 18500/HSR/S	HTR SPORT ROYAL HOODIE		HTR SPORT ROYAL HOODIE			504099		911a2a90-25b0-cf93-e814-49a5e07a494d
700	GIL 18500/HSR/XL	HRT SPORT ROYAL HOODIE		HRT SPORT ROYAL HOODIE			504106		911a2a90-25b0-cf93-e814-49a58865614d
701	GIL 18500/IN/2X	INDIGO BLUE HOODIE		INDIGO BLUE HOODIE			718222		911a2a90-25b0-cf93-e814-49a5409d7b4d
702	GIL 18500/IN/3X	INDIGO BLUE HOODIE		INDIGO BLUE HOODIE			835223		911a2a90-25b0-cf93-e814-49a5407e954d
703	GIL 18500/IN/L	INDIGO BLUE HOODIE		INDIGO BLUE HOODIE			466598		911a2a90-25b0-cf93-e814-49a5701fb04d
704	GIL 18500/IN/M	INDIGO HOODIE		INDIGO HOODIE			466596		911a2a90-25b0-cf93-e814-49a508b9ce4d
