extractseqno,prod,source-desc-name,attributegrp,descrip1,descrip2,descrip3,lookupnm,user24,rowpointer,_join_key,desc_src_www,trimmed_flag,feedback
475,APP TB37,1 THRD GRAYLOY-IRON TB F ITTING FRM7,,1 THRD GRAYLOY-IRON TB F,ITTING FRM7,"tb37 1 thrd thread grayloy iron tb fitting frm7 730242 t """" or inch fm7 body",730242,,b95d65c6-81a4-73a6-d314-d9e7a0df7c28,730242,"tb37 1 thrd thread grayloy iron tb fitting frm7 t """" or inch fm7 body",no,
476,APP TB57,1-1/2 THRD GRAYLOY-IRON TB FITTING FM7,,1-1/2 THRD GRAYLOY-IRON,TB FITTING FM7,tb57 1 2 thrd thread grayloy iron tb fitting fm7 341481 ir body a,341481,,b95d65c6-81a4-73a6-d314-d9e7f80cac28,341481,tb57 1 2 thrd thread grayloy iron tb fitting fm7 ir body a,no,
477,APP TB57/KIE,(1-1/2 FRM 7 TB),,(1-1/2 FRM 7 TB),,tb57 kie 1 2 frm 7 tb 63569,63569,,b95d65c6-81a4-73a6-d314-f5e7709bda72,63569,tb57 kie 1 2 frm 7 tb,no,
478,APP TB67,2 THRD GRAYLOY-IRON TB F ITTING FRM7,,2 THRD GRAYLOY-IRON TB F,ITTING FRM7,tb67 2 thrd thread grayloy iron tb fitting frm7 341501 t fm7 body,341501,,b95d65c6-81a4-73a6-d314-d9e73088da28,341501,tb67 2 thrd thread grayloy iron tb fitting frm7 t fm7 body,no,
479,APP TB67/KIE2,(2 TB),,(2 TB),,tb67 kie2 2 tb 88166,88166,,b95d65c6-81a4-73a6-d314-f5e710a84574,88166,tb67 kie2 2 tb,no,
480,APP TB75-M,3/4 THRD MALL TB FRM35,,3/4 THRD MALL TB FRM35,,tb75 m style mogul 3 4 thrd thread mall tb frm35 52918 fr form 35 threaded unilet,52918,,b95d65c6-81a4-73a6-d314-d9e718c4d329,52918,tb75 m style mogul 3 4 thrd thread mall tb frm35 fr form 35 threaded unilet,no,
481,APP UNF100NR,1 UNION CONNECTOR TYPE UNF,,1 UNION CONNECTOR TYPE,UNF,unf100nr 1 union connector type unf 341643 explosion proof prf female,341643,,b95d65c6-81a4-73a6-d314-d9e788850b2a,341643,unf100nr 1 union connector type unf explosion proof prf female,no,
482,APP UNF125NR,1-14 UNION CONN TYPE UNF ON MALL,,1-14 UNION CONN TYPE UNF,ON MALL,unf125nr 1 14 union connector type unf on mall 341644 4 explosion proof prf fem,341644,,b95d65c6-81a4-73a6-d314-d9e78098412a,341644,unf125nr 1 14 union connector type unf on mall 4 explosion proof prf fem,no,
483,APP UNF150NR,1-12 UNION CONN TYPE UNF ON MALL,,1-12 UNION CONN TYPE UNF,ON MALL,unf150nr 1 12 union connector type unf on mall 107515 2 explosion proof prf fem,107515,,b95d65c6-81a4-73a6-d314-d9e798eb712a,107515,unf150nr 1 12 union connector type unf on mall 2 explosion proof prf fem,no,
484,APP UNF200NR,2 UNION CONNECTOR TYPE UNF,,2 UNION CONNECTOR TYPE,UNF,unf200nr 2 union connector type unf 984287 explosion proof prf female,984287,,b95d65c6-81a4-73a6-d314-d9e748eaa42a,984287,unf200nr 2 union connector type unf explosion proof prf female,no,
485,APP UNF250R,2-12  UNION CONNECTOR ON MALL,,2-12  UNION CONNECTOR,ON MALL,unf250r 2 12 union connector on mall 432097 1 explosion proof prf fema,432097,,b95d65c6-81a4-73a6-d314-d9e75869d92a,432097,unf250r 2 12 union connector on mall 1 explosion proof prf fema,no,
486,APP UNF300R,3 UNION CONNECTOR ALL,,3 UNION CONNECTOR,ALL,unf300r 3 union connector all 341648 explosion proof prf female u,341648,,b95d65c6-81a4-73a6-d314-d9e7180e152b,341648,unf300r 3 union connector all explosion proof prf female u,no,
487,APP UNF400R,4 UNION CONNECTOR ALL,,4 UNION CONNECTOR,ALL,unf400r 4 union connector all 341649 explosion proof prf female u,341649,,b95d65c6-81a4-73a6-d314-d9e708bb452b,341649,unf400r 4 union connector all explosion proof prf female u,no,
488,APP UNF50NR,12 UNION CONNECTOR TYPE UN,,12 UNION CONNECTOR TYPE,UN,unf50nr 12 union connector type un 256469 1 2 explosion proof prf female,256469,,b95d65c6-81a4-73a6-d314-d9e7e8db8a2b,256469,unf50nr 12 union connector type un 1 2 explosion proof prf female,no,
489,APP UNF75NR,34 UNION CONNECTOR TYPE UN,,34 UNION CONNECTOR TYPE,UN,unf75nr 34 union connector type un 276466 3 4 explosion proof prf female,276466,,b95d65c6-81a4-73a6-d314-d9e7f866bd2b,276466,unf75nr 34 union connector type un 3 4 explosion proof prf female,no,
490,APP UNL50N,12-90 DEGREE UNION ELBOW,,12-90 DEGREE UNION ELBOW,,"unl50n 12 90 degree union elbow 258954 1 2"" deg e 2",258954,,b95d65c6-81a4-73a6-d314-d9e72818ff2b,258954,"unl50n 12 90 degree union elbow 1 2"" deg e 2",no,
491,APP UNL75N,34-90 DEGREE UNION ELBOW,,34-90 DEGREE UNION ELBOW,,"unl75n 34 90 degree union elbow 258953 3 4"" deg e 4",258953,,b95d65c6-81a4-73a6-d314-d9e7d8c23f2c,258953,"unl75n 34 90 degree union elbow 3 4"" deg e 4",no,
492,APP UNY100NR,1 UNION CONNECTOR TYPE UNY,,1 UNION CONNECTOR TYPE,UNY,uny100nr 1 union connector type uny 341634 explosion proof prf m style mogul f uni,341634,,b95d65c6-81a4-73a6-d314-d9e72072892c,341634,uny100nr 1 union connector type uny explosion proof prf m style mogul f uni,no,
493,APP UNY125NR,1-14 UNION CONN TYPE UNY MALL,,1-14 UNION CONN TYPE UNY,MALL,uny125nr 1 14 union connector type uny mall 809297 4 explosion proof prf m style mogul f,809297,,b95d65c6-81a4-73a6-d314-d9e70876d42c,809297,uny125nr 1 14 union connector type uny mall 4 explosion proof prf m style mogul f,no,
494,APP UNY150NR,1-12 UNION CONN TYPE UNY MALL,,1-12 UNION CONN TYPE UNY,MALL,uny150nr 1 12 union connector type uny mall 829079 2 explosion proof prf m style mogul f,829079,,b95d65c6-81a4-73a6-d314-d9e7c0120c2d,829079,uny150nr 1 12 union connector type uny mall 2 explosion proof prf m style mogul f,no,
495,APP UNY200NR,2 UNION CONNECTOR TYPE UNY,,2 UNION CONNECTOR TYPE,UNY,uny200nr 2 union connector type uny 483308 explosion proof prf m style mogul f uni,483308,,b95d65c6-81a4-73a6-d314-d9e7d86a502d,483308,uny200nr 2 union connector type uny explosion proof prf m style mogul f uni,no,
496,APP UNY300R,3  TYPE UNYS EXPL PROOF,,3  TYPE UNYS EXPL PROOF,,uny300r 3 type unys expl proof 341639 explosion prf m style mogul f unio,341639,,b95d65c6-81a4-73a6-d314-d9e7d8dd8c2d,341639,uny300r 3 type unys expl proof explosion prf m style mogul f unio,no,
497,APP UNY400R,4 UNION CONN,,4 UNION CONN,,uny400r 4 union connector 341640 explosion proof prf m style mogul f unio,341640,,b95d65c6-81a4-73a6-d314-d9e7e859ce2d,341640,uny400r 4 union connector explosion proof prf m style mogul f unio,no,
498,APP UNY50,12 IN UNION TEEL,,12 IN UNION,TEEL,"uny50 12 """" or inch union teel 861388 1 2 explosion proof prf male uni",861388,,b95d65c6-81a4-73a6-d314-d9e778f3082e,861388,"uny50 12 """" or inch union teel 1 2 explosion proof prf male uni",no,
499,APP UNY50NR,12 UNION CONNECTOR TYPE EEL,,12 UNION CONNECTOR TYPE,EEL,uny50nr 12 union connector type eel 341631 1 2 explosion proof prf m style mogul f un,341631,,b95d65c6-81a4-73a6-d314-d9e7f896582e,341631,uny50nr 12 union connector type eel 1 2 explosion proof prf m style mogul f un,no,
500,APP UNY75NR,34 UNION CONNECTOR TYPE UN,,34 UNION CONNECTOR TYPE,UN,uny75nr 34 union connector type un 341633 3 4 explosion proof prf m style mogul f,341633,,b95d65c6-81a4-73a6-d314-d9e7e84d602f,341633,uny75nr 34 union connector type un 3 4 explosion proof prf m style mogul f,no,
501,APP WC1252,1-1/4 WT SEU CONNECTOR,,1-1/4 WT SEU CONNECTOR,,"wc1252 1 4 wt seu connector 869954 connec """" or inch se u 0.51x0.93 0.57x0.85",869954,,b95d65c6-81a4-73a6-d314-d9e7d8dbc32f,869954,"wc1252 1 4 wt seu connector connec """" or inch se u 0.51x0.93 0.57x0.85",no,
502,APP WC1501,1-1/2 WT SEU CONNECTOR,,1-1/2 WT SEU CONNECTOR,,"wc1501 1 2 wt seu connector 869956 connec """" or inch se u 0.65x1.10 0.70x1.19",869956,,b95d65c6-81a4-73a6-d314-d9e748bb0f30,869956,"wc1501 1 2 wt seu connector connec """" or inch se u 0.65x1.10 0.70x1.19",no,
503,APP WC2004,2 WT SEU CONNECTOR 4/0 C ABLE,,2 WT SEU CONNECTOR 4/0 C,ABLE,"wc2004 2 wt seu connector 4 0 c able 869957 """" or inch se u 0.84 x 1.43 0.89 1.53",869957,,b95d65c6-81a4-73a6-d314-d9e710424d30,869957,"wc2004 2 wt seu connector 4 0 c able """" or inch se u 0.84 x 1.43 0.89 1.53",no,
504,APP X100-M,1 THRD MALL X FRM35,,1 THRD MALL X FRM35,,"x100 m style mogul 1 thrd thread mall x frm35 189419 unilet form 35 """" or inch threaded",189419,,b95d65c6-81a4-73a6-d314-d9e718378230,189419,"x100 m style mogul 1 thrd thread mall x frm35 unilet form 35 """" or inch threaded",no,
505,APP X125-M,1-1/4 THRD MALL X FRM35,,1-1/4 THRD MALL X FRM35,,"x125 m style mogul 1 4 thrd thread mall x frm35 337737 f unilet form 35 """" or inch",337737,,b95d65c6-81a4-73a6-d314-d9e7e0a9ba30,337737,"x125 m style mogul 1 4 thrd thread mall x frm35 f unilet form 35 """" or inch",no,
506,APP X57,(1-1/2 X BODY ),,(1-1/2 X BODY ),,x57 1 2 x body 61047,61047,,b95d65c6-81a4-73a6-d314-f5e7f80d1273,61047,x57 1 2 x body,no,
507,APP X75-M,3/4 THRD MALL X FRM35,,3/4 THRD MALL X FRM35,,"x75 m style mogul 3 4 thrd thread mall x frm35 148938 frm3 unilet form 35 """" or inch threaded",148938,,b95d65c6-81a4-73a6-d314-d9e7a0cee930,148938,"x75 m style mogul 3 4 thrd thread mall x frm35 frm3 unilet form 35 """" or inch threaded",no,
